com.samsung.shealth.tracker.pedometer_step_count,6260063,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
15546,4,0,22,2023-12-19 20:09:00.000,,,2023-12-19 20:09:15.849,2023-12-19 20:09:05.394,22,1.0124569,15.74,0.83,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 20:10:00.000,0b5493e0-816f-4616-b6f2-e8df83bd0974,
7920,4,0,14,2023-12-19 20:39:00.000,,,2023-12-19 20:40:31.595,2023-12-19 20:40:31.595,14,1.2777778,10.12,0.51,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 20:40:00.000,69737f4a-b0f2-4c89-992a-34a5909231ac,
4611,4,0,8,2023-12-19 21:13:00.000,,,2023-12-19 21:14:10.656,2023-12-19 21:14:10.656,8,1.3055556,6.02,0.29,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:14:00.000,12948c52-3ac5-44d9-a9c8-e5f5728f5607,
5122,4,0,9,2023-12-19 21:14:00.000,,,2023-12-19 21:14:14.169,2023-12-19 21:14:12.200,9,1.3039547,6.6799994,0.32999998,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:15:00.000,42599ad9-b00d-4656-9773-c91457e3dd06,
9638,4,0,16,2023-12-19 21:17:00.000,,,2023-12-19 21:18:47.087,2023-12-19 21:18:47.087,16,1.2222222,11.78,0.61,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:18:00.000,d0120911-9593-4026-a5c0-2bd5758e8bae,
28626,4,0,53,2023-12-19 21:18:00.000,,,2023-12-19 21:18:59.665,2023-12-19 21:18:47.183,53,1.4140818,40.48,1.7699993,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:19:00.000,c98c3b36-73eb-44f7-9c05-c8f02a94b74b,
60000,4,0,127,2023-12-19 21:19:00.000,,,2023-12-19 21:29:42.008,2023-12-19 21:19:00.214,127,1.6426669,98.56001,3.8099995,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:20:00.000,07def6a8-ca8c-4b3e-948d-ca372abb1fc3,
60000,4,0,124,2023-12-19 21:20:00.000,,,2023-12-19 21:29:42.107,2023-12-19 21:29:42.107,124,1.5960001,95.76,3.72,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:21:00.000,198a661e-dd04-4522-83c2-d07baefaa636,
41051,4,13,76,2023-12-19 21:21:00.000,,,2023-12-19 21:29:42.209,2023-12-19 21:29:42.209,89,1.8055556,74.12,3.36,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:22:00.000,971819b0-b02f-4e9d-95c5-e52de8f0e1a5,
60000,4,0,126,2023-12-19 21:22:00.000,,,2023-12-19 21:29:42.390,2023-12-19 21:29:42.390,126,1.6379999,98.28,3.78,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:23:00.000,f66d0a4d-1b09-4047-b40f-ce3b519303a9,
60000,4,0,123,2023-12-19 21:23:00.000,,,2023-12-19 21:29:42.497,2023-12-19 21:29:42.497,123,1.5860002,95.16,3.69,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:24:00.000,b4b01072-1535-45d2-8f10-bd9ea96cf575,
59128,4,0,113,2023-12-19 21:24:00.000,,,2023-12-19 21:29:42.611,2023-12-19 21:29:42.611,113,1.4722222,87.05,3.53,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:25:00.000,47802d06-c3f5-4350-9135-7b3eeb251ed9,
60000,4,0,122,2023-12-19 21:25:00.000,,,2023-12-19 21:29:42.680,2023-12-19 21:29:42.680,122,1.5663334,93.98,3.66,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:26:00.000,8e489f6b-ead5-4418-807d-adc73dd8c010,
60000,4,0,122,2023-12-19 21:26:00.000,,,2023-12-19 21:29:42.791,2023-12-19 21:29:42.791,122,1.5703334,94.22,3.85,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:27:00.000,e6c0c65e-940d-4f10-9f56-abc41880549f,
60000,4,0,121,2023-12-19 21:27:00.000,,,2023-12-19 21:29:42.881,2023-12-19 21:29:42.881,121,1.553,93.18,3.64,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:28:00.000,e4ff2ca1-c255-4bd3-9ce1-103a8feda8dd,
60000,4,0,122,2023-12-19 21:28:00.000,,,2023-12-19 21:29:42.951,2023-12-19 21:29:42.951,122,1.5656668,93.94,3.66,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:29:00.000,f607e0da-1ff0-4e6d-b238-6090cc56c27f,
53750,4,0,101,2023-12-19 21:29:00.000,,,2023-12-19 21:29:51.818,2023-12-19 21:29:43.022,101,1.4468657,77.76996,3.0499995,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:30:00.000,24b26968-677d-478b-80b5-a042ece29681,
40334,4,0,74,2023-12-19 21:30:00.000,,,2023-12-19 21:35:01.691,2023-12-19 21:30:07.828,74,1.3866531,55.93,2.52,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:31:00.000,9459924c-5292-47b1-bfd5-9a8f9f4625d4,
60000,4,0,121,2023-12-19 21:31:00.000,,,2023-12-19 21:35:01.758,2023-12-19 21:35:01.758,121,1.5563333,93.38,3.79,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:32:00.000,37f4d949-ef5d-4036-9018-6f57c3e0f4b7,
60000,4,0,124,2023-12-19 21:32:00.000,,,2023-12-19 21:35:01.823,2023-12-19 21:35:01.823,124,1.5936667,95.62,3.72,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:33:00.000,eaed737d-b66f-45d1-b16e-fcdf3b4f933d,
60000,4,0,122,2023-12-19 21:33:00.000,,,2023-12-19 21:35:01.884,2023-12-19 21:35:01.884,122,1.5656668,93.94,3.66,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:34:00.000,e3e37c8a-cd8e-4680-b701-db6de9d21270,
60000,4,0,122,2023-12-19 21:34:00.000,,,2023-12-19 21:35:01.949,2023-12-19 21:35:01.949,122,1.5656668,93.94,3.66,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:35:00.000,e36a0bf3-d0c0-4e0b-ab35-0ea28d6dbc3d,
60000,4,0,122,2023-12-19 21:35:00.000,,,2023-12-19 21:52:09.931,2023-12-19 21:52:09.931,122,1.5656668,93.94,3.66,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:36:00.000,ef50b16d-92da-4d9d-9e22-5ec763a398ab,
60000,4,0,122,2023-12-19 21:36:00.000,,,2023-12-19 21:52:10.014,2023-12-19 21:52:10.014,122,1.5656668,93.94,3.66,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:37:00.000,7cb5162a-6d31-42b8-af85-f15bac9c26b2,
60000,4,0,121,2023-12-19 21:37:00.000,,,2023-12-19 21:52:10.081,2023-12-19 21:52:10.081,121,1.5528332,93.17,3.63,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:38:00.000,e203b89c-3d79-4928-8b8a-f5b13d27c4c7,
60000,4,0,122,2023-12-19 21:38:00.000,,,2023-12-19 21:52:10.156,2023-12-19 21:52:10.156,122,1.5656668,93.94,3.66,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:39:00.000,f98cf56d-0ff9-438b-aeb8-4e6e4b75c520,
57883,4,29,102,2023-12-19 21:39:00.000,,,2023-12-19 21:52:10.211,2023-12-19 21:52:10.211,131,1.9722222,114.16,5.48,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:40:00.000,8fcbe970-672d-4431-b454-3e5091ac0188,
60000,4,0,122,2023-12-19 21:40:00.000,,,2023-12-19 21:52:10.297,2023-12-19 21:52:10.297,122,1.5680001,94.08,3.66,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:41:00.000,b4c7f5fe-1f0e-43b2-832f-8974db10c283,
60000,4,0,121,2023-12-19 21:41:00.000,,,2023-12-19 21:52:10.454,2023-12-19 21:52:10.454,121,1.5528332,93.17,3.63,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:42:00.000,0e0889eb-0488-4b56-aa65-51c8bcb517a3,
21172,4,0,38,2023-12-19 21:42:00.000,,,2023-12-19 21:52:10.523,2023-12-19 21:52:10.523,38,1.3333334,28.23,1.33,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:43:00.000,2b2bd54e-8fe7-488e-92ee-d4c2ad8c970f,
10211,4,0,16,2023-12-19 21:43:00.000,,,2023-12-19 21:52:10.598,2023-12-19 21:52:10.598,16,1.1388888,11.63,0.61,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:44:00.000,aa74d2fe-1b59-4fe5-9b0a-fc1f09026067,
6551,4,0,11,2023-12-19 21:45:00.000,,,2023-12-19 21:52:10.852,2023-12-19 21:52:10.852,11,1.25,8.19,0.41,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-19 21:46:00.000,115ec364-5a12-4198-8b8c-07afadbd818f,
13764,4,0,24,2023-12-20 08:57:00.000,,,2023-12-20 08:58:41.995,2023-12-20 08:58:41.995,24,1.3055556,17.97,0.9,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 08:58:00.000,064272fc-effb-4c49-a851-dd22597ab6c6,
15344,4,0,27,2023-12-20 08:58:00.000,,,2023-12-20 08:58:42.057,2023-12-20 08:58:42.057,27,1.3333334,20.46,1.07,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 08:59:00.000,9a047729-9168-4b57-a974-e58e308d516e,
20606,4,0,35,2023-12-20 09:05:00.000,,,2023-12-20 09:06:21.773,2023-12-20 09:06:21.773,35,1.2777778,26.33,1.31,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 09:06:00.000,d79329d0-2d55-417a-aca4-4d1bcd6435f1,
12530,4,0,22,2023-12-20 09:06:00.000,,,2023-12-20 09:06:21.916,2023-12-20 09:06:21.878,22,1.3296088,16.66,0.71000004,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 09:07:00.000,2d3d9777-d75c-4b4d-abb4-0fdb69bf76f0,
5721,4,0,10,2023-12-20 09:48:00.000,,,2023-12-20 09:50:29.163,2023-12-20 09:50:29.163,10,1.3055556,7.47,0.36,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 09:49:00.000,f6d4b180-fae0-45ce-9c3c-43d2361f62d2,
28286,4,0,42,2023-12-20 09:50:00.000,,,2023-12-20 09:55:00.867,2023-12-20 09:50:29.264,42,1.0736462,30.37,1.63,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 09:51:00.000,789d5e6a-00dc-43e0-b8e0-1ae1c66169a0,
52098,4,0,89,2023-12-20 09:52:00.000,,,2023-12-20 09:55:00.904,2023-12-20 09:55:00.904,89,1.2777778,66.57,3.29,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 09:53:00.000,0b04a6fe-ca49-4e7f-aec3-946655e457a6,
60000,4,0,123,2023-12-20 09:53:00.000,,,2023-12-20 09:55:00.930,2023-12-20 09:55:00.930,123,1.5868332,95.21,3.86,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 09:54:00.000,88853dc5-4d94-442e-985e-84db00a0cabe,
60000,4,0,116,2023-12-20 09:54:00.000,,,2023-12-20 09:55:19.253,2023-12-20 09:55:19.253,116,1.4764998,88.59,3.74,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 09:55:00.000,66e028c6-341f-4345-84eb-6509ce7faba6,
29620,4,0,49,2023-12-20 09:55:00.000,,,2023-12-20 09:57:04.123,2023-12-20 09:55:19.295,49,1.2248404,36.28,1.93,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 09:56:00.000,1d51ad3f-e059-4908-b3c9-c4570847ff4b,
11908,4,0,22,2023-12-20 09:59:00.000,,,2023-12-20 10:00:30.150,2023-12-20 10:00:30.150,22,1.4166666,16.87,0.76,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 10:00:00.000,7cf7c398-1737-4511-bce1-d9926dd92433,
23704,4,0,34,2023-12-20 10:00:00.000,,,2023-12-20 10:00:37.088,2023-12-20 10:00:30.277,34,1.0306233,24.429995,1.3299999,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 10:01:00.000,5b4fbd94-b051-4425-890e-2b47f1e2783d,
6129,4,0,12,2023-12-20 11:02:00.000,,,2023-12-20 11:02:43.168,2023-12-20 11:02:39.477,12,1.5254848,9.35,0.41,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 11:03:00.000,6cb05d43-8baa-4ec7-a88f-dc25a35a33f6,
4578,4,0,7,2023-12-20 11:05:00.000,,,2023-12-20 11:15:00.894,2023-12-20 11:15:00.894,7,1.0833334,4.96,0.26,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 11:06:00.000,ce625d89-731e-4fd1-be18-24371dd6a6f1,
20251,4,0,36,2023-12-20 11:18:00.000,,,2023-12-20 11:22:14.171,2023-12-20 11:18:20.178,36,1.3470354,27.280003,1.27,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 11:19:00.000,ec5527db-2be8-4751-9487-433e5f4a4ebe,
22350,4,0,40,2023-12-20 11:22:00.000,,,2023-12-20 11:25:09.855,2023-12-20 11:22:15.586,40,1.3386891,29.92,1.4200001,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 11:23:00.000,e64493eb-ce17-4d42-be04-789136e66898,
60000,4,0,125,2023-12-20 11:23:00.000,,,2023-12-20 11:25:09.983,2023-12-20 11:25:09.983,125,1.6271666,97.63,3.78,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 11:24:00.000,ef3002ba-7a50-419b-a65f-1891c001acaf,
60000,4,0,121,2023-12-20 11:24:00.000,,,2023-12-20 11:25:10.047,2023-12-20 11:25:10.047,121,1.577,94.62,3.71,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 11:25:00.000,156ca8b5-0a12-4ce2-add1-9824e9d5c6d6,
14420,4,0,21,2023-12-20 11:25:00.000,,,2023-12-20 11:35:01.140,2023-12-20 11:25:10.158,21,1.0388287,14.98,0.8,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 11:26:00.000,cd5436ea-2921-4165-abdb-bfb9f2ac5f83,
13915,4,0,25,2023-12-20 11:26:00.000,,,2023-12-20 11:35:01.172,2023-12-20 11:35:01.172,25,1.3611112,18.94,0.9,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 11:27:00.000,287dab4e-cdab-4a84-8bea-6245e60d9b42,
7778,4,0,10,2023-12-20 11:27:00.000,,,2023-12-20 11:35:01.216,2023-12-20 11:35:01.216,10,0.9166667,7.13,0.38,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 11:28:00.000,7e7ca9c5-af20-4440-bc50-2f8dc77bd339,
4378,4,0,8,2023-12-20 11:28:00.000,,,2023-12-20 11:35:18.305,2023-12-20 11:35:18.305,8,1.3611112,5.96,0.29,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 11:29:00.000,99c9ffcf-6f62-4f90-b0ac-5485a7764142,
5648,4,0,9,2023-12-20 12:37:00.000,,,2023-12-20 12:38:12.136,2023-12-20 12:38:12.136,9,1.1666666,6.59,0.33,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 12:38:00.000,44565162-003e-4de6-b072-b6bccc95760b,
4005,4,0,7,2023-12-20 12:39:00.000,,,2023-12-20 12:41:01.441,2023-12-20 12:41:01.441,7,1.3333334,5.34,0.25,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 12:40:00.000,25163bf8-3148-4dae-a531-6ca239acf73a,
5475,4,0,8,2023-12-20 12:40:00.000,,,2023-12-20 12:41:01.570,2023-12-20 12:41:01.570,8,1.0555556,5.78,0.29,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 12:41:00.000,21d4f404-0278-40e7-8238-8508a40dba19,
30452,4,0,50,2023-12-20 12:43:00.000,,,2023-12-20 12:43:59.126,2023-12-20 12:43:59.126,50,1.2222222,37.22,1.92,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 12:44:00.000,291439fa-8e50-4b2a-9a8a-2e32d3041a2c,
32595,4,0,59,2023-12-20 12:45:00.000,,,2023-12-20 12:46:40.402,2023-12-20 12:45:33.657,59,1.3756665,44.84,2.0500002,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 12:46:00.000,6272183f-e7e4-4542-8ded-056076df40e6,
60000,4,0,121,2023-12-20 12:46:00.000,,,2023-12-20 12:46:59.848,2023-12-20 12:46:40.553,121,1.5689989,94.13993,3.669999,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 12:47:00.000,f2a08abc-fa95-41c4-a557-a9bd12924be5,
60000,4,0,121,2023-12-20 12:47:00.000,,,2023-12-20 12:48:56.165,2023-12-20 12:47:00.368,121,1.5715003,94.290016,3.7899992,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 12:48:00.000,f730a821-8fe1-4838-bac9-04ee2bd82b04,
60000,4,0,131,2023-12-20 12:48:00.000,,,2023-12-20 12:49:07.429,2023-12-20 12:48:56.279,131,1.7550004,105.30002,4.0299997,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 12:49:00.000,414fc8a2-3d42-4161-a846-9fad021f610b,
60000,4,0,127,2023-12-20 12:49:00.000,,,2023-12-20 12:49:59.973,2023-12-20 12:49:07.463,127,1.6681668,100.090004,3.8099997,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 12:50:00.000,e26108c5-3dc1-48ea-8b72-64f2bc59fc0c,
60000,4,10,116,2023-12-20 12:50:00.000,,,2023-12-20 12:50:59.704,2023-12-20 12:50:00.493,126,1.7016649,102.09989,4.259999,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 12:51:00.000,27d89673-25ab-44c9-aee1-96ea34a3a998,
28772,4,11,51,2023-12-20 12:51:00.000,,,2023-12-20 12:52:01.573,2023-12-20 12:51:00.240,62,1.8395839,52.930008,2.449999,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 12:52:00.000,d7005af4-032d-48dd-bc93-d368ddf29215,
41766,4,0,86,2023-12-20 12:53:00.000,,,2023-12-20 12:55:01.019,2023-12-20 12:55:01.019,86,1.6111112,67.29,2.73,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 12:54:00.000,09a12e62-16ac-4352-abaa-aee885a50056,
59599,4,16,114,2023-12-20 12:54:00.000,,,2023-12-20 12:55:01.076,2023-12-20 12:55:01.076,130,1.8055556,107.61,4.66,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 12:55:00.000,1e80aa56-9146-43d8-8048-b5361c9883df,
57891,4,37,97,2023-12-20 12:55:00.000,,,2023-12-20 13:00:09.437,2023-12-20 12:55:21.814,134,2.0856311,120.740005,5.8900027,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 12:56:00.000,f2bd25ad-49ce-4009-ba90-f3f52b942d90,
60000,4,0,129,2023-12-20 12:56:00.000,,,2023-12-20 13:00:09.533,2023-12-20 13:00:09.533,129,1.7155,102.93,3.91,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 12:57:00.000,0a2747d4-895a-4524-b3b3-caa27ca29bd4,
59640,4,0,125,2023-12-20 12:57:00.000,,,2023-12-20 13:00:09.585,2023-12-20 13:00:09.585,125,1.6666666,99.4,3.92,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 12:58:00.000,d4c2e569-44ff-4360-a45b-88fd53322fa3,
49555,4,0,93,2023-12-20 12:58:00.000,,,2023-12-20 13:00:09.651,2023-12-20 13:00:09.651,93,1.4444444,71.58,3.1,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 12:59:00.000,5fc31aed-c215-4635-8587-3d8a3f7d50d5,
34520,4,0,59,2023-12-20 12:59:00.000,,,2023-12-20 13:00:09.747,2023-12-20 13:00:09.747,59,1.2777778,44.11,2.29,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 13:00:00.000,f117fe08-59e1-4626-bd2a-5e2f194b60c8,
27372,4,0,49,2023-12-20 13:00:00.000,,,2023-12-20 13:00:42.759,2023-12-20 13:00:09.921,49,1.3619424,37.28,1.7,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 13:01:00.000,6c418dba-e569-45a6-be66-9069408e9085,
44160,4,0,70,2023-12-20 13:13:00.000,,,2023-12-20 13:15:01.205,2023-12-20 13:15:01.205,70,1.1666666,51.52,2.7,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 13:14:00.000,96dfcdf5-88cc-4617-af2e-a61e3e6e18c7,
7173,4,0,10,2023-12-20 13:17:00.000,,,2023-12-20 13:24:42.461,2023-12-20 13:17:09.901,10,0.99400055,7.13,0.38,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 13:18:00.000,8f993bc8-8606-40e9-9831-8e25f6537cb9,
29593,4,0,44,2023-12-20 13:19:00.000,,,2023-12-20 13:24:42.610,2023-12-20 13:24:42.610,44,1.0833333,32.06,1.67,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 13:20:00.000,6db07e78-275b-4df4-af1f-5f305e4be2be,
40411,4,0,83,2023-12-20 13:57:00.000,,,2023-12-20 13:58:31.450,2023-12-20 13:58:31.450,83,1.6388888,66.23,2.66,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 13:58:00.000,70d4856b-6d0a-4687-a18b-1031ba5562ed,
6193,4,0,12,2023-12-20 13:58:00.000,,,2023-12-20 13:58:31.495,2023-12-20 13:58:31.495,12,1.5,9.29,0.36,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 13:59:00.000,e3ff18c7-e24e-45be-aa54-8add1b193d64,
5534,4,0,7,2023-12-20 14:00:00.000,,,2023-12-20 14:00:02.512,2023-12-20 14:00:00.681,7,0.8888889,4.9199996,0.26,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 14:01:00.000,b6a2a7b1-6cd7-402f-94d1-79c761866a1f,
8297,4,0,13,2023-12-20 14:07:00.000,,,2023-12-20 14:16:04.151,2023-12-20 14:16:04.151,13,1.1388888,9.45,0.49,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 14:08:00.000,ef4ce69b-355f-40fc-afe4-e57a03084966,
5200,4,0,9,2023-12-20 14:18:00.000,,,2023-12-20 14:19:48.021,2023-12-20 14:19:48.021,9,1.3055556,6.79,0.33,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 14:19:00.000,8e9594f2-eece-4e7b-bc74-8b0cef2c7d36,
25236,4,0,38,2023-12-20 14:21:00.000,,,2023-12-20 14:23:39.558,2023-12-20 14:23:39.558,38,1.0833334,27.34,1.48,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 14:22:00.000,411c917c-1854-41e5-b888-daf9014f4597,
60000,4,0,102,2023-12-20 14:22:00.000,,,2023-12-20 14:23:39.613,2023-12-20 14:23:39.613,102,1.2611666,75.67,4.04,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 14:23:00.000,4b66ccfa-bc18-432b-bd1e-5098ee39e475,
11555,4,0,21,2023-12-20 14:23:00.000,,,2023-12-20 14:23:39.733,2023-12-20 14:23:39.733,21,1.3888888,16.05,0.7,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 14:24:00.000,c06963ce-d042-43bf-bb9c-fdcf305f01ad,
38091,4,0,66,2023-12-20 14:28:00.000,,,2023-12-20 14:30:59.307,2023-12-20 14:30:59.307,66,1.3055556,49.73,2.61,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 14:29:00.000,8ed06f59-f544-44dc-82f7-5220b3808ba7,
42250,4,0,70,2023-12-20 14:29:00.000,,,2023-12-20 14:30:59.395,2023-12-20 14:30:59.395,70,1.2222222,51.64,2.74,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 14:30:00.000,d66e5f85-6c36-4ea3-b83d-05bd67374a31,
7897,4,0,10,2023-12-20 14:30:00.000,,,2023-12-20 14:30:59.486,2023-12-20 14:30:59.486,10,0.8888889,7.02,0.38,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 14:31:00.000,ad603655-7a57-4c2f-8a7c-551cd66ca29d,
22124,4,0,30,2023-12-20 14:34:00.000,,,2023-12-20 14:34:49.436,2023-12-20 14:34:49.436,30,0.9722222,21.51,1.15,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 14:35:00.000,4560faf9-2b81-49d2-b830-77a0ca70ff82,
9453,4,0,16,2023-12-20 15:33:00.000,,,2023-12-20 15:35:58.542,2023-12-20 15:35:58.542,16,1.3888891,13.13,0.58,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 15:34:00.000,0bd9221f-d6a4-4d25-8484-eee5a15bf8e1,
11370,4,0,16,2023-12-20 15:35:00.000,,,2023-12-20 15:51:45.750,2023-12-20 15:51:45.750,16,1.0,11.37,0.62,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 15:36:00.000,51669963-d36c-4259-897e-24e29bf7e33a,
3407,4,0,7,2023-12-20 16:21:00.000,,,2023-12-20 16:21:36.002,2023-12-20 16:21:05.931,7,1.622656,5.53,0.24,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 16:22:00.000,2cdea87e-04c1-4c36-ac2f-973377531f60,
6282,4,0,10,2023-12-20 16:29:00.000,,,2023-12-20 16:31:06.510,2023-12-20 16:31:06.510,10,1.1666666,7.33,0.36,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 16:30:00.000,aaa71fca-1033-4c03-a08e-52df6f4b4374,
7281,4,0,11,2023-12-20 16:30:00.000,,,2023-12-20 16:31:06.604,2023-12-20 16:31:06.604,11,1.1111112,8.09,0.41,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-20 16:31:00.000,e07d4e4e-3b36-4570-b434-9841e08fe263,
