com.samsung.shealth.tracker.pedometer_step_count,6260063,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
14160,4,0,21,2023-12-21 07:23:00.000,,,2023-12-21 07:35:04.257,2023-12-21 07:35:04.257,21,1.0833334,15.34,0.78,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 07:24:00.000,79b11c33-179b-478e-aa42-83f187f9c45c,
5424,4,0,9,2023-12-21 07:36:00.000,,,2023-12-21 07:55:03.224,2023-12-21 07:55:03.224,9,1.25,6.78,0.33,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 07:37:00.000,ccdb7f45-419e-4d1e-a6df-a5a89f27cc26,
39995,4,0,74,2023-12-21 07:39:00.000,,,2023-12-21 07:55:03.277,2023-12-21 07:55:03.277,74,1.4166666,56.66,2.39,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 07:40:00.000,0ab45799-b28d-415a-a30a-95bbd23921db,
60000,4,0,114,2023-12-21 07:40:00.000,,,2023-12-21 07:55:03.347,2023-12-21 07:55:03.347,114,1.4613333,87.68,3.54,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 07:41:00.000,d8685e22-22a7-4c93-9fce-90f03d5cf74f,
60000,4,0,117,2023-12-21 07:41:00.000,,,2023-12-21 07:55:03.384,2023-12-21 07:55:03.384,117,1.5090001,90.54,3.63,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 07:42:00.000,bcad04e3-dc98-4716-9e03-230c92e96307,
54630,4,0,83,2023-12-21 07:42:00.000,,,2023-12-21 07:55:03.410,2023-12-21 07:55:03.410,110,1.4444444,78.91,4.01,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 07:43:00.000,3f18ac2b-7d98-46e4-8d64-2af9010480d4,
57844,4,0,102,2023-12-21 07:43:00.000,,,2023-12-21 07:55:03.424,2023-12-21 07:55:03.424,109,1.3888888,80.34,4.02,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 07:44:00.000,abef82fd-d189-4be0-a770-75902c673795,
43365,4,0,70,2023-12-21 07:57:00.000,,,2023-12-21 08:15:03.274,2023-12-21 08:15:03.274,82,1.3888888,60.23,3.63,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 07:58:00.000,62c889c3-e49c-437f-9855-125e3d5b0cab,
59726,4,0,114,2023-12-21 07:58:00.000,,,2023-12-21 08:15:03.324,2023-12-21 08:15:03.324,114,1.4722222,87.93,3.57,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 07:59:00.000,f3dcc1b6-806c-4e80-91c9-101fae349ef1,
60000,4,0,115,2023-12-21 07:59:00.000,,,2023-12-21 08:15:03.370,2023-12-21 08:15:03.370,115,1.4823333,88.94,3.46,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 08:00:00.000,2fb5a1b2-0ae7-4af7-8ce8-6e73b4de45f1,
60000,4,0,118,2023-12-21 08:00:00.000,,,2023-12-21 08:15:03.416,2023-12-21 08:15:03.416,118,1.5254999,91.53,3.54,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 08:01:00.000,bffccf99-8f01-46bc-b679-cafaa5623f15,
60000,4,0,103,2023-12-21 08:01:00.000,,,2023-12-21 08:15:03.456,2023-12-21 08:15:03.456,118,1.5008335,90.05,3.58,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 08:02:00.000,337d6f6a-198e-420b-bc29-60ee2a0f7f71,
60000,4,0,117,2023-12-21 08:02:00.000,,,2023-12-21 08:15:03.513,2023-12-21 08:15:03.513,117,1.5103334,90.62,3.51,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 08:03:00.000,4a856ac3-9f9b-4c15-8e32-ebde54fcd128,
60000,4,0,117,2023-12-21 08:03:00.000,,,2023-12-21 08:15:03.554,2023-12-21 08:15:03.554,117,1.5086668,90.52,3.51,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 08:04:00.000,48c92a0f-ff52-4aac-8793-8b6639546f95,
44484,4,0,76,2023-12-21 08:04:00.000,,,2023-12-21 08:15:03.588,2023-12-21 08:15:03.588,83,1.4166666,63.02,2.74,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 08:05:00.000,bf4ab83a-8705-4486-b63f-e520fa40557f,
29211,4,0,29,2023-12-21 08:05:00.000,,,2023-12-21 08:15:03.606,2023-12-21 08:15:03.606,57,1.1666666,34.08,4.41,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 08:06:00.000,b59cb564-adb1-4fcb-a5b4-a04ffc488dc2,
20282,4,0,30,2023-12-21 09:52:00.000,,,2023-12-21 09:55:01.286,2023-12-21 09:55:01.286,34,1.2222222,24.79,1.3,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 09:53:00.000,68941e4c-8213-4755-88c4-2994f3a676e6,
558,4,0,5,2023-12-21 09:53:00.000,,,2023-12-21 09:55:01.307,2023-12-21 09:55:01.307,1,1.3611112,0.76,0.04,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 09:54:00.000,89fa0338-7bb8-442b-bf5c-9e1536de8d66,
19310,4,0,27,2023-12-21 09:59:00.000,,,2023-12-21 10:15:03.224,2023-12-21 10:15:03.224,27,1.0,19.31,1.06,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 10:00:00.000,f8f0f9c0-b787-4fab-a6a4-ce32b413d5fc,
19028,4,0,24,2023-12-21 11:02:00.000,,,2023-12-21 11:15:03.206,2023-12-21 11:15:03.206,26,0.97222215,18.5,1.02,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 11:03:00.000,2b7ec8d5-0866-44d9-8748-9ed43da2cea5,
36589,4,0,44,2023-12-21 11:03:00.000,,,2023-12-21 11:15:03.244,2023-12-21 11:15:03.244,65,1.2222222,44.72,2.42,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 11:04:00.000,11c1ab21-e5cb-42ae-9496-ec4d16819ef9,
11142,4,0,17,2023-12-21 11:04:00.000,,,2023-12-21 11:15:03.258,2023-12-21 11:15:03.258,17,1.1111112,12.38,0.65,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 11:05:00.000,e3ca7f2e-13f4-465d-8e4b-22515e8747f3,
14127,4,0,21,2023-12-21 11:05:00.000,,,2023-12-21 11:15:03.288,2023-12-21 11:15:03.288,22,1.1388888,16.09,0.85,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 11:06:00.000,7f6a0395-ab8f-4894-8d88-04c73af50492,
59902,4,0,98,2023-12-21 11:06:00.000,,,2023-12-21 11:15:03.311,2023-12-21 11:15:03.311,97,1.1944444,71.55,3.85,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 11:07:00.000,fc865307-54a8-4559-b6d9-d2ffcdd7bfae,
60000,4,0,103,2023-12-21 11:07:00.000,,,2023-12-21 11:15:03.331,2023-12-21 11:15:03.331,103,1.2840002,77.04,4.12,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 11:08:00.000,c7c67b21-e20d-489f-8fe7-3eaeb2a245c8,
60000,4,0,103,2023-12-21 11:08:00.000,,,2023-12-21 11:15:03.344,2023-12-21 11:15:03.344,103,1.2863334,77.18,4.12,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 11:09:00.000,3e273a9f-e1ef-44e1-98ad-45934dde9d75,
60000,4,0,106,2023-12-21 11:09:00.000,,,2023-12-21 11:15:03.359,2023-12-21 11:15:03.359,106,1.3353333,80.12,4.01,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 11:10:00.000,11c19456-3e52-4dca-ac93-17d29ed1b565,
60000,4,0,107,2023-12-21 11:10:00.000,,,2023-12-21 11:15:03.375,2023-12-21 11:15:03.375,107,1.3446666,80.68,4.28,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 11:11:00.000,435253ab-b8a6-4473-a708-95c211d2591f,
60000,4,0,102,2023-12-21 11:11:00.000,,,2023-12-21 11:15:03.391,2023-12-21 11:15:03.391,102,1.2713333,76.28,4.08,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 11:12:00.000,a01ddf0a-38b0-45e6-be4e-1ce2022802e6,
60000,4,0,102,2023-12-21 11:12:00.000,,,2023-12-21 11:15:03.403,2023-12-21 11:15:03.403,102,1.2683333,76.1,4.08,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 11:13:00.000,e742976a-4a9d-4839-b9bd-e32baed495a5,
60000,4,0,103,2023-12-21 11:13:00.000,,,2023-12-21 11:15:03.416,2023-12-21 11:15:03.416,103,1.2875,77.25,4.12,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 11:14:00.000,30ca3924-5fdf-429c-8e29-d1b3a5467af4,
60000,4,0,107,2023-12-21 11:14:00.000,,,2023-12-21 11:15:03.428,2023-12-21 11:15:03.428,107,1.343,80.58,4.2,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 11:15:00.000,0beed596-c78b-41be-a37b-c4cd516b5879,
38966,4,0,71,2023-12-21 11:15:00.000,,,2023-12-21 11:35:03.251,2023-12-21 11:35:03.251,71,1.3888888,54.12,2.74,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 11:16:00.000,064f4ce4-14d3-4650-aa9e-bed1fec50b29,
27000,4,0,49,2023-12-21 11:16:00.000,,,2023-12-21 11:35:03.369,2023-12-21 11:35:03.369,49,1.3888888,37.5,1.77,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 11:17:00.000,bf436994-e878-48b4-96fb-e3238514f4c2,
57383,4,0,98,2023-12-21 11:17:00.000,,,2023-12-21 11:35:03.442,2023-12-21 11:35:03.442,105,1.3888888,79.7,3.94,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 11:18:00.000,a5e781a2-934f-4b93-b6f1-a017f456bd3b,
42750,4,0,58,2023-12-21 11:18:00.000,,,2023-12-21 11:35:03.515,2023-12-21 11:35:03.515,66,1.1111112,47.5,2.79,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 11:19:00.000,aef9e8ec-2216-42ff-8bcb-47ce983e9880,
9000,4,0,21,2023-12-21 11:19:00.000,,,2023-12-21 11:35:03.584,2023-12-21 11:35:03.584,21,1.8888888,17.0,0.73,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 11:20:00.000,ac757c66-e805-49c4-b211-4f644e59273f,
12886,4,0,21,2023-12-21 12:51:00.000,,,2023-12-21 12:55:04.638,2023-12-21 12:55:04.638,21,1.2222222,15.75,0.77,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 12:52:00.000,2d652675-6062-414c-b9bb-c60dfa33447e,
30897,4,0,37,2023-12-21 12:52:00.000,,,2023-12-21 12:55:04.667,2023-12-21 12:55:04.667,75,1.4444444,44.63,2.5,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 12:53:00.000,44a73801-ebdc-4ab4-843d-e0a0ff945194,
42743,4,0,69,2023-12-21 12:53:00.000,,,2023-12-21 12:55:04.671,2023-12-21 12:55:04.671,82,1.4444444,61.74,2.88,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 12:54:00.000,ab40df0a-b073-4019-bc4e-9197b800a8b2,
56005,4,0,92,2023-12-21 12:54:00.000,,,2023-12-21 12:55:04.684,2023-12-21 12:55:04.684,117,1.5555556,87.12,3.81,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 12:55:00.000,49952b4d-f278-4924-9e0b-82ca409fb08d,
52159,4,0,74,2023-12-21 12:55:00.000,,,2023-12-21 12:56:13.787,2023-12-21 12:56:13.787,94,1.25,65.2,3.72,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 12:56:00.000,e781275f-6e86-44cf-8213-0c5e2e945634,
14702,4,0,21,2023-12-21 12:56:00.000,,,2023-12-21 12:56:17.299,2023-12-21 12:56:13.821,21,1.0290666,15.13,0.84000003,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 12:57:00.000,7964e1bc-1767-4a02-abeb-d127f2eb683d,
4028,4,0,7,2023-12-21 12:57:00.000,,,2023-12-21 13:00:50.856,2023-12-21 13:00:50.856,7,1.3055556,5.26,0.25,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 12:58:00.000,9b74b95a-0634-460e-9a0a-8af738ac31be,
48638,4,0,77,2023-12-21 13:11:00.000,,,2023-12-21 13:15:01.459,2023-12-21 13:15:01.459,85,1.3055556,63.5,3.42,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 13:12:00.000,85a12a18-89c2-41cd-a91c-372074b13c5d,
60000,4,0,111,2023-12-21 13:12:00.000,,,2023-12-21 13:15:01.519,2023-12-21 13:15:01.519,111,1.406,84.36,4.44,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 13:13:00.000,b800c9ea-0409-44bf-a8ac-58b1314e5019,
60000,4,0,111,2023-12-21 13:13:00.000,,,2023-12-21 13:15:01.560,2023-12-21 13:15:01.560,111,1.4166666,85.0,4.01,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 13:14:00.000,140a7a46-1db4-424b-a972-a8f31dee3d4d,
60000,4,0,109,2023-12-21 13:14:00.000,,,2023-12-21 13:15:01.614,2023-12-21 13:15:01.614,109,1.3808331,82.85,4.36,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 13:15:00.000,63dc6973-dfbe-4097-a31f-9fa2d2cbe8c8,
10252,4,0,18,2023-12-21 13:15:00.000,,,2023-12-21 13:22:01.275,2023-12-21 13:22:01.275,18,1.3333334,13.67,0.72,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 13:16:00.000,a56efc23-d445-4b15-9306-a05dd55e57ef,
10944,4,0,17,2023-12-21 13:16:00.000,,,2023-12-21 13:22:01.303,2023-12-21 13:22:01.303,17,1.1111112,12.16,0.64,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 13:17:00.000,f957bad0-3cc9-4a49-acfb-61d459fc3f78,
9511,4,0,14,2023-12-21 13:19:00.000,,,2023-12-21 13:22:01.324,2023-12-21 13:22:01.324,14,1.0555556,10.04,0.54,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 13:20:00.000,a885ad1c-844a-4641-ad36-4b95e7a6361d,
51193,4,0,91,2023-12-21 16:18:00.000,,,2023-12-21 16:18:59.568,2023-12-21 16:18:54.526,94,1.3941176,71.36997,3.1399996,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 16:19:00.000,637b526f-4ae3-47d2-a37a-f0cfdd18dad6,
60000,4,0,104,2023-12-21 16:19:00.000,,,2023-12-21 16:20:11.969,2023-12-21 16:19:00.112,115,1.4611667,87.67,3.6699998,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 16:20:00.000,6725bbcb-0b1c-4466-8dea-4ff8ed2c6e2f,
59355,4,0,117,2023-12-21 16:20:00.000,,,2023-12-21 16:21:34.926,2023-12-21 16:20:12.032,117,1.538195,91.3,3.8700001,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 16:21:00.000,754e7700-6680-4916-bffa-e7b763c593e4,
54798,4,0,94,2023-12-21 16:21:00.000,,,2023-12-21 16:23:07.076,2023-12-21 16:21:34.970,107,1.4580573,79.899994,3.9299998,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 16:22:00.000,c6660a0a-0a1e-485e-9f19-45d70570a89a,
59491,4,0,103,2023-12-21 16:22:00.000,,,2023-12-21 16:23:07.148,2023-12-21 16:23:07.148,103,1.3055556,77.67,4.0,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 16:23:00.000,ae1415eb-80b4-433d-b0c9-0be5da2dbd3c,
1338,4,0,2,2023-12-21 16:23:00.000,,,2023-12-21 16:23:07.208,2023-12-21 16:23:07.204,2,1.0833334,1.45,0.07,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 16:24:00.000,f7f9b26b-b998-479e-b714-41c22aee394d,
46086,4,0,87,2023-12-21 16:36:00.000,,,2023-12-21 16:37:02.274,2023-12-21 16:37:02.274,87,1.4444444,66.57,3.04,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 16:37:00.000,dce3d9a0-8591-4879-bc13-714d6a4ecd07,
57313,4,0,89,2023-12-21 16:37:00.000,,,2023-12-21 16:39:45.635,2023-12-21 16:37:02.705,114,1.442077,82.65,4.08,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 16:38:00.000,e44ddab9-1dd5-48c1-84ef-8fe2bf2fa957,
60000,4,0,108,2023-12-21 16:38:00.000,,,2023-12-21 16:39:45.698,2023-12-21 16:39:45.698,116,1.4801667,88.81,3.58,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 16:39:00.000,96b264a6-d5df-464d-bc7d-f144cb1d85e9,
57266,4,0,103,2023-12-21 16:39:00.000,,,2023-12-21 16:40:42.327,2023-12-21 16:39:45.747,108,1.4486538,82.95999,3.5299997,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 16:40:00.000,826b1863-4a44-488f-9d84-34d5ec5e7e0c,
57819,4,0,102,2023-12-21 16:40:00.000,,,2023-12-21 16:41:45.795,2023-12-21 16:40:42.413,113,1.4884162,86.05999,3.5699997,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 16:41:00.000,32d678fc-9ecd-4359-b310-d738dd55743a,
60000,4,0,117,2023-12-21 16:41:00.000,,,2023-12-21 16:42:57.722,2023-12-21 16:41:45.859,117,1.5076662,90.45998,3.58,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 16:42:00.000,5e832a53-70f4-472e-977e-81d706860685,
57586,4,0,91,2023-12-21 16:42:00.000,,,2023-12-21 16:42:59.969,2023-12-21 16:42:57.766,113,1.4428743,83.08999,3.6899998,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 16:43:00.000,537a2e2c-fadb-4f40-99b4-a028cb02d324,
59170,4,0,103,2023-12-21 16:43:00.000,,,2023-12-21 16:44:17.544,2023-12-21 16:43:00.600,110,1.420308,84.03999,3.6799996,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 16:44:00.000,093306a0-a1dc-48ba-9913-73aeb9f2eb04,
27788,4,0,26,2023-12-21 16:44:00.000,,,2023-12-21 16:44:42.051,2023-12-21 16:44:17.622,57,1.0842799,30.13,4.88,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 16:45:00.000,0bc73bab-e197-44c0-ab77-dfcc5ad6b6d8,
3975,4,0,7,2023-12-21 16:45:00.000,,,2023-12-21 16:55:02.208,2023-12-21 16:55:02.208,7,1.3055556,5.19,0.25,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 16:46:00.000,ed0c4a2b-cc78-412d-999f-7a021725632f,
20511,4,0,25,2023-12-21 17:06:00.000,,,2023-12-21 17:08:35.469,2023-12-21 17:08:35.469,34,1.1666666,23.93,1.32,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:07:00.000,0fef1ad6-f55d-4ad2-ba3c-70a5d624dc11,
18490,4,0,13,2023-12-21 17:07:00.000,,,2023-12-21 17:08:35.524,2023-12-21 17:08:35.524,53,1.5277779,28.25,1.83,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:08:00.000,87618371-ce3c-4c5f-9aeb-b4d44735c212,
55055,4,0,98,2023-12-21 17:08:00.000,,,2023-12-21 17:15:01.605,2023-12-21 17:08:35.576,98,1.347374,74.179985,3.8899994,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:09:00.000,35c117ef-1367-43f4-98d3-1c232fd74d6f,
60000,4,0,102,2023-12-21 17:09:00.000,,,2023-12-21 17:15:01.689,2023-12-21 17:15:01.689,110,1.3806666,82.84,4.55,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:10:00.000,c4ee43e1-e2f8-4b8c-815d-3754f04a63b4,
60000,4,0,109,2023-12-21 17:10:00.000,,,2023-12-21 17:15:01.757,2023-12-21 17:15:01.757,109,1.3784999,82.71,4.36,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:11:00.000,f6e86196-853e-401c-9f8e-2c8470805b11,
59539,4,0,86,2023-12-21 17:11:00.000,,,2023-12-21 17:15:01.832,2023-12-21 17:15:01.832,109,1.3611112,81.04,4.38,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:12:00.000,2a10e98d-989f-4345-bc6f-7a2940a97f8c,
56669,4,0,73,2023-12-21 17:12:00.000,,,2023-12-21 17:15:01.925,2023-12-21 17:15:01.925,108,1.3333334,75.56,4.55,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:13:00.000,71e96335-249b-4397-9ff3-9a398c97e987,
60000,4,0,108,2023-12-21 17:13:00.000,,,2023-12-21 17:15:01.983,2023-12-21 17:15:01.983,108,1.3658333,81.95,4.32,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:14:00.000,bcae8c52-fe2b-41a0-9216-e3ce32cea86d,
60000,4,0,110,2023-12-21 17:14:00.000,,,2023-12-21 17:15:02.031,2023-12-21 17:15:02.031,110,1.3933333,83.6,4.4,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:15:00.000,48e2b619-fb2e-4c0e-83dc-bfe20f7082fa,
51950,4,0,78,2023-12-21 17:15:00.000,,,2023-12-21 17:23:42.909,2023-12-21 17:23:42.909,112,1.4444444,75.04,4.15,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:16:00.000,de69e961-b805-4435-a188-3369840b6184,
29865,4,0,34,2023-12-21 17:16:00.000,,,2023-12-21 17:23:42.948,2023-12-21 17:23:42.948,70,1.3888888,41.48,2.55,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:17:00.000,3a8a1746-b62f-4772-9164-ccdd62d8bdba,
8154,4,0,14,2023-12-21 17:18:00.000,,,2023-12-21 17:23:43.020,2023-12-21 17:23:43.020,14,1.2777778,10.42,0.53,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:19:00.000,907a0955-cb06-4bd3-a27f-3e839d62e383,
55051,4,0,84,2023-12-21 17:19:00.000,,,2023-12-21 17:23:43.052,2023-12-21 17:23:43.052,104,1.3888888,76.46,4.6,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:20:00.000,8c223cf6-1b90-4fc7-9dc6-e113215737b0,
57808,4,0,95,2023-12-21 17:20:00.000,,,2023-12-21 17:23:43.078,2023-12-21 17:23:43.078,99,1.25,72.26,4.5,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:21:00.000,ef0c92da-10b0-43f7-9107-f07fcd1158b5,
45076,4,0,76,2023-12-21 17:21:00.000,,,2023-12-21 17:23:43.100,2023-12-21 17:23:43.100,78,1.3055556,58.85,3.12,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:22:00.000,a9b3f953-5eea-4524-bb0e-b4fe295de7f5,
54850,4,0,93,2023-12-21 17:23:00.000,,,2023-12-21 17:23:59.960,2023-12-21 17:23:43.166,91,1.2366432,67.82999,3.5699992,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:24:00.000,dd9251f0-eca2-4d60-a8de-1197058ad8e8,
10463,4,0,15,2023-12-21 17:24:00.000,,,2023-12-21 17:24:43.946,2023-12-21 17:24:37.146,15,1.0349985,10.830001,0.58,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:25:00.000,be911529-4d40-48f2-a6dd-1763f1bf8e53,
14367,4,0,21,2023-12-21 17:26:00.000,,,2023-12-21 17:26:13.387,2023-12-21 17:26:06.696,21,1.0468043,15.040001,0.75000006,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:27:00.000,414643be-6a58-494a-9171-e1e31cac0d82,
20861,4,0,31,2023-12-21 17:27:00.000,,,2023-12-21 17:27:44.154,2023-12-21 17:27:32.187,31,1.0689404,22.3,1.1,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:28:00.000,56ecb645-bcb5-4350-8974-fbc9e7f0e138,
55490,4,0,82,2023-12-21 17:28:00.000,,,2023-12-21 17:29:03.674,2023-12-21 17:28:35.189,82,1.0765795,59.739998,3.1299994,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:29:00.000,d8b1f55a-3c46-47ad-9ac8-99a4523e3b3f,
41672,4,0,61,2023-12-21 17:29:00.000,,,2023-12-21 17:29:59.075,2023-12-21 17:29:03.734,61,1.0580184,44.089996,2.3999994,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:30:00.000,36349894-cd79-41f1-ae54-f083ce5c4546,
40644,4,0,49,2023-12-21 17:30:00.000,,,2023-12-21 17:31:05.582,2023-12-21 17:30:00.125,57,0.98292434,39.95,2.3600001,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:31:00.000,f3e3d907-56b2-48cf-b25d-7bfeb592fe5a,
8585,4,0,14,2023-12-21 17:31:00.000,,,2023-12-21 17:31:13.277,2023-12-21 17:31:05.641,14,1.2171687,10.450001,0.52,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:32:00.000,ff14ce31-13a9-4b98-b4be-cd55d65c335a,
5012,4,0,7,2023-12-21 17:32:00.000,,,2023-12-21 17:32:07.986,2023-12-21 17:32:07.477,7,1.0075607,5.05,0.26,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:33:00.000,d10918ef-e848-48d3-bb0b-c500be078d83,
17682,4,0,25,2023-12-21 17:39:00.000,,,2023-12-21 17:41:16.081,2023-12-21 17:41:16.081,28,1.1666666,20.63,1.06,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:40:00.000,fa7dd350-0216-49c1-9eba-9deea58d8f36,
6951,4,0,14,2023-12-21 17:40:00.000,,,2023-12-21 17:41:16.106,2023-12-21 17:41:16.106,11,1.1666666,8.11,0.44,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-21 17:41:00.000,497d4ba2-1ff5-4390-a152-2fd4d175598a,
